Citing Journal Data: LECTURE NOTES IN COMPUTER SCIENCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,Rest
5393, ,ELECTR COMMUN,5,1,2,0,0,0,1,0,0,0,0,1
5394, ,ELEMENTS THEOR COMP,5,0,0,0,0,0,0,0,2,0,0,3
5395,7.663,EMBO REP,5,0,1,1,2,0,1,0,0,0,0,0
5396, ,EMPIRICAL EVALUATION,5,1,0,0,0,0,0,0,4,0,0,0
5397, ,EMPIRICAL METHODS AR,5,0,0,0,0,0,0,0,0,0,0,5
5398, ,ENCY COMPUT SCI TE,5,0,0,0,0,2,0,1,0,2,0,0
5399, ,ENCY LIB INFORMATION,5,0,0,1,0,0,1,0,0,0,0,3
5400, ,ENG REAL TIME SYSTEM,5,0,0,0,0,0,0,0,0,0,0,5
5401, ,ENG THEORIES SOFTWAR,5,0,4,0,0,0,1,0,0,0,0,0
5402, ,ENTAILMENT LOGIC REL,5,0,0,0,0,0,0,0,0,0,0,5
5403, ,ENTERPRISE APPL INTE,5,0,0,1,0,0,2,1,0,0,0,1
5404, ,ENTROPY OPTIMIZ,5,0,0,0,0,0,0,0,0,1,0,4
5405, ,ERROR CORRECTING COD,5,0,0,0,0,0,0,0,0,0,0,5
5406,0.857,ESAIM-MATH MODEL NUM,5,0,1,2,0,0,0,0,0,1,0,1
5407, ,ETR&D-EDUC TECH RES,5,0,0,0,1,1,0,0,1,2,0,0
5408, ,EUR C COMP VIS ECCV,5,0,3,0,1,0,0,0,1,0,0,0
5409, ,EUR C COMPUTER,5,0,0,0,4,0,0,0,0,0,1,0
5410, ,EUR C MACH LEARN ECM,5,0,0,0,0,3,0,0,2,0,0,0
5411, ,EUR C OBJ OR PROGR J,5,0,0,1,0,2,0,0,0,1,0,1
5412,1.093,EUR J INFORM SYST,5,0,1,1,2,0,1,0,0,0,0,0
5413,1.888,EUR J RADIOL,5,0,0,1,0,0,1,0,2,0,0,1
5414,2.437,EUR RADIOL,5,1,2,0,0,0,0,1,0,1,0,0
5415, ,EUR S PROGR,5,2,0,0,1,0,0,2,0,0,0,0
5416, ,EUROCRYPT 02,5,0,0,0,4,0,0,0,0,0,0,1
5417, ,EUROCRYPT 1999,5,0,0,0,0,0,0,2,0,0,0,3
5418, ,EUROCRYPT 2001,5,0,0,0,0,3,0,0,0,0,0,2
5419, ,EVALUATION CROSS LAN,5,0,0,2,2,1,0,0,0,0,0,0
5420, ,EVOL DES,5,0,0,0,0,0,0,5,0,0,0,0
5421, ,EVOL GAME TH,5,0,0,0,0,0,0,0,0,0,0,5
5422, ,EVOL ROBOTIC,5,0,0,0,0,0,4,0,0,1,0,0
5423,0.930,EXP MECH,5,0,0,0,0,2,0,0,0,0,1,2
5424, ,EXPLORING ARTIFICIAL,5,0,0,2,2,0,0,0,0,0,0,1
5425, ,EXPONENTIAL STABILIT,5,0,0,0,0,0,0,0,0,0,0,5
5426, ,EXT ACC CONTR MARK L,5,1,0,3,0,0,0,0,0,0,0,1
5427, ,EYE BRAIN VISION,5,0,0,0,0,0,0,0,0,0,0,5
5428, ,FACE IMAGE ANAL UNSU,5,0,0,0,0,5,0,0,0,0,0,0
5429, ,FAIL DIV REF FDR2 US,5,0,0,1,0,1,1,0,1,0,0,1
5430,7.064,FASEB J,5,0,0,0,0,0,1,0,0,0,2,2
5431, ,FAULT TOLERANT COMPU,5,0,0,1,0,0,0,0,0,0,2,2
5432, ,FDN GEOGR INFOR,5,0,0,5,0,0,0,0,0,0,0,0
5433, ,FDN SOFTWARE TECHNOL,5,0,2,2,0,0,1,0,0,0,0,0
5434, ,FDR2 US MAN,5,0,0,1,0,0,1,0,1,1,0,1
5435, ,FED REGISTER,5,0,0,1,0,0,0,0,0,0,0,4
5436, ,FGR,5,0,1,0,4,0,0,0,0,0,0,0
5437, ,FIELD PROGRAMMABLE G,5,0,0,0,0,0,0,0,0,0,0,5
5438, ,FINITE AUTOMATA FORM,5,0,0,0,0,0,0,0,0,0,0,5
5439, ,FIPA ACL MESS STRUCT,5,0,0,0,2,1,1,0,0,0,0,1
5440, ,FIPS,5,0,0,0,0,2,0,0,0,0,0,3
5441, ,FITTED NUMER MET,5,0,0,0,0,0,0,0,0,0,5,0
5442, ,FOCS 03,5,0,0,4,0,0,0,0,0,0,0,1
5443, ,FOCUS AUTISM OTHER D,5,0,0,1,1,1,0,0,1,0,1,0
5444, ,FORMAL METHODS PROTO,5,0,0,0,0,1,0,4,0,0,0,0
5445, ,FOSSACS,5,2,1,2,0,0,0,0,0,0,0,0
5446, ,FRONT END VISION MUL,5,0,0,5,0,0,0,0,0,0,0,0
5447, ,FUND COMPUTE,5,0,0,2,0,0,0,0,0,0,0,3
5448, ,FUND DATA WA,5,0,0,1,1,0,2,1,0,0,0,0
5449, ,FUND QUEUEIN,5,0,0,0,0,0,0,0,4,0,0,1
5450, ,FUND SOFTWAR,5,0,0,2,1,0,0,0,0,0,0,2
5451, ,FUZZY CONTROL,5,0,0,0,0,1,0,0,4,0,0,0
5452, ,FUZZY SETS APPROXIMA,5,0,0,0,0,0,0,1,4,0,0,0
5453, ,GECCO,5,0,0,1,2,0,1,1,0,0,0,0
5454, ,GEN EV COMP C GECCO,5,0,0,3,1,0,0,0,0,0,0,1
5455, ,GEN TOPOLOGY,5,0,0,0,0,0,0,0,0,0,0,5
5456, ,GEOMETRIC ALGEBRA AP,5,0,0,0,0,5,0,0,0,0,0,0
5457, ,GEOMETRIC PARTIAL DI,5,0,0,0,0,5,0,0,0,0,0,0
5458, ,GEOMETRY MULTIPLE IM,5,0,0,0,0,5,0,0,0,0,0,0
5459, ,GIS,5,0,0,2,2,0,0,0,0,1,0,0
5460, ,GLOB TEL C,5,0,0,0,0,2,1,1,1,0,0,0
5461, ,GLOBAL POSITIONING S,5,0,0,0,0,1,0,1,0,2,0,1
5462, ,GNUTELLA,5,0,0,0,0,0,0,0,0,0,0,5
5463, ,GOV INFORM Q,5,0,1,0,0,0,0,0,0,3,1,0
5464, ,GRAMMAR SYST GRAM,5,0,0,0,0,0,0,0,0,1,0,4
5465, ,GRAPH CLASSES SURVEY,5,0,0,0,0,0,0,5,0,0,0,0
5466, ,GRAPH COLORING PROBL,5,0,0,0,0,0,0,0,0,0,0,5
5467, ,GRAPHS HOMOMORPHISMS,5,0,5,0,0,0,0,0,0,0,0,0
5468, ,GRIDTODAY,5,0,0,1,4,0,0,0,0,0,0,0
5469, ,GRUND MATH WISS,5,0,0,1,0,0,0,0,0,0,0,4
5470, ,HANDB COMPUT VISION,5,0,0,0,0,2,0,2,0,0,1,0
5471, ,HANDB DATA MINING,5,0,1,4,0,0,0,0,0,0,0,0
5472, ,HANDB MED IMAGING,5,0,1,0,0,0,4,0,0,0,0,0
5473, ,HDB APPL OPTIMIZATIO,5,0,0,0,5,0,0,0,0,0,0,0
5474, ,HDB COGNITION EMOTIO,5,0,0,0,0,0,0,5,0,0,0,0
5475, ,HDB DATA STRUCTURES,5,2,3,0,0,0,0,0,0,0,0,0
5476, ,HDB FORMAL LANGUAGE,5,0,0,0,0,0,0,0,0,5,0,0
5477, ,HDB MARKOV DECISION,5,0,0,0,5,0,0,0,0,0,0,0
5478, ,HDB MASSIVE DATA SET,5,0,0,0,4,0,0,0,0,0,0,1
5479, ,HDB MATH FUNCTIONS F,5,0,0,0,0,0,0,0,0,0,0,5
5480, ,HDB MED IMAGING PROC,5,0,0,0,1,0,4,0,0,0,0,0
5481, ,HDB VIRTUAL ENV DESI,5,0,0,0,5,0,0,0,0,0,0,0
5482, ,HIGH TECHNOL LETT,5,0,0,2,0,0,0,1,1,0,1,0
5483, ,HIPPOCAMPUS COGNITIV,5,0,0,0,0,0,0,0,0,0,0,5
5484, ,HOTNETS,5,0,2,3,0,0,0,0,0,0,0,0
5485, ,HTK BOOK,5,0,0,0,0,2,1,0,0,1,0,1
5486, ,HTK BOOK HTK VERSION,5,0,0,0,4,0,1,0,0,0,0,0
5487, ,HYPERGRAPHS,5,0,0,0,0,0,0,0,0,0,0,5
5488, ,IACR CRYPTOLOGY EPRI,5,1,0,1,0,0,0,0,0,0,0,3
5489, ,ICAPS 2003 WORKSH PL,5,0,0,5,0,0,0,0,0,0,0,0
5490, ,ICASSP 2001,5,0,0,0,0,2,0,0,0,0,0,3
5491, ,ICASSP 2003,5,0,0,2,0,0,0,0,0,0,0,3
5492, ,ICCA J,5,0,0,0,0,0,0,0,1,0,1,3
5493, ,ICCD,5,0,1,1,1,0,0,1,0,0,0,1
5494, ,ICDCS 03,5,0,0,3,1,0,0,0,0,0,0,1
5495, ,ICDE 2003,5,0,0,1,0,0,0,0,0,0,0,4
5496, ,ICFP 00,5,0,0,0,0,0,5,0,0,0,0,0
5497, ,ICMI,5,0,2,1,2,0,0,0,0,0,0,0
5498, ,ICNP,5,0,0,1,3,1,0,0,0,0,0,0
5499, ,ICSE 03,5,0,0,5,0,0,0,0,0,0,0,0
5500, ,ICSE 2000,5,0,0,0,0,0,5,0,0,0,0,0
5501, ,ICSM,5,0,1,0,0,2,1,0,1,0,0,0
5502, ,IDENTIFICATION OUTLI,5,0,0,0,0,0,0,0,0,0,0,5
5503, ,IEEE 4 ANN WORKSH WO,5,0,0,0,0,5,0,0,0,0,0,0
5504, ,IEEE ACM INT WORKSH,5,0,3,0,0,0,2,0,0,0,0,0
5505, ,IEEE AER C,5,1,0,0,0,3,0,0,0,0,1,0
5506, ,IEEE C AUT FAC GEST,5,0,2,0,0,0,1,0,2,0,0,0
5507, ,IEEE GLOB TEL C GLOB,5,0,1,0,1,1,1,1,0,0,0,0
5508, ,IEEE GLOBECOM 2002,5,0,0,0,5,0,0,0,0,0,0,0
5509, ,IEEE INF THEOR WORKS,5,0,0,4,0,0,0,0,0,0,0,1
5510, ,IEEE INFOCOM 98,5,0,0,0,0,0,0,0,3,0,0,2
5511, ,IEEE INFOCOM 99,5,0,0,0,0,0,0,5,0,0,0,0
5512, ,IEEE INT C IM PROC S,5,0,4,0,0,1,0,0,0,0,0,0
5513, ,IEEE INT C ROB AUT N,5,0,5,0,0,0,0,0,0,0,0,0
5514, ,IEEE INT C SOFTW MAI,5,0,2,1,1,1,0,0,0,0,0,0
5515, ,IEEE INT C WEB SERV,5,0,5,0,0,0,0,0,0,0,0,0
5516, ,IEEE INT S CLUST COM,5,0,2,0,1,2,0,0,0,0,0,0
5517, ,IEEE INT S NETW COMP,5,0,0,2,0,3,0,0,0,0,0,0
5518, ,IEEE INTELLIGENT VEH,5,0,1,0,3,0,1,0,0,0,0,0
5519, ,IEEE P CVPR,5,0,1,2,0,0,1,0,0,1,0,0
5520, ,IEEE P HAW INT C SYS,5,0,0,0,0,1,3,1,0,0,0,0
5521, ,IEEE P INT C IM PROC,5,0,0,0,0,0,0,1,0,0,1,3
5522, ,IEEE S FDN COMPUTER,5,0,0,0,1,0,0,1,0,0,0,3
5523, ,IEEE T COMPUTATIONAL,5,2,2,1,0,0,0,0,0,0,0,0
5524, ,IEEE T CSVT,5,1,0,2,1,0,0,1,0,0,0,0
5525, ,IEEE T ELECT COMPUTE,5,0,0,0,0,0,0,0,0,0,0,5
5526, ,IEEE T ELECTRON COMP,5,0,0,0,0,0,0,0,0,0,0,5
5527, ,IEEE T IMAG P,5,0,0,1,1,1,0,0,1,1,0,0
5528, ,IEEE T NEURAL NE NOV,5,1,0,1,2,0,1,0,0,0,0,0
5529, ,IEEE T SON ULTRASON,5,0,0,0,0,0,0,0,0,0,0,5
5530, ,IEEE TPDS,5,0,0,0,3,0,1,0,0,0,0,1
5531, ,IEEE WCNC 2003,5,0,0,5,0,0,0,0,0,0,0,0
5532, ,IEEE WORKSH SIGN PRO,5,0,1,0,1,1,1,1,0,0,0,0
5533, ,IEICE TRANSCRIPTIO J,5,0,0,1,0,2,0,1,0,0,0,1
5534, ,IFIP TRANS A,5,0,0,0,0,0,0,0,0,0,0,5
5535, ,IJCNN,5,0,1,1,1,1,1,0,0,0,0,0
5536, ,ILOG CPLEX 6 5 US MA,5,0,0,0,0,0,0,5,0,0,0,0
5537, ,IMAGE VIDEO COMPRESS,5,0,0,0,0,0,1,3,0,1,0,0
5538,8.420,IMMUNOL REV,5,0,0,0,0,0,0,1,0,0,0,4
5539, ,IMPLEMENTING MATH NU,5,0,0,0,0,0,0,0,0,0,0,5
5540, ,IN PRESS ANN MATH AR,5,2,0,0,0,0,0,0,0,0,0,3
5541, ,IN PRESS APPL MEMBRA,5,3,0,0,1,0,0,0,0,0,0,1
5542, ,IN PRESS COMPUTER NE,5,4,1,0,0,0,0,0,0,0,0,0
5543, ,IN PRESS COMPUTER VI,5,1,1,1,0,0,0,0,0,0,0,2
5544, ,IN PRESS DISCRETE CO,5,1,1,0,1,0,0,0,0,0,0,2
5545, ,IN PRESS EMBEDDED SY,5,4,0,0,0,0,0,0,0,0,0,1
5546, ,IN PRESS EURASIP J A,5,3,0,0,0,0,0,0,0,0,0,2
5547, ,IN PRESS EUROPEAN J,5,1,1,0,0,0,0,0,0,0,0,3
5548, ,IN PRESS EVOLUTIONAR,5,1,2,0,0,0,0,0,0,0,0,2
5549, ,IN PRESS FORMAL METH,5,1,2,0,0,0,0,0,0,0,0,2
5550, ,IN PRESS IEEE ACM T,5,0,1,0,0,0,0,0,0,1,0,3
5551, ,IN PRESS IEEE J SELE,5,1,2,0,0,0,0,1,0,0,0,1
5552, ,IN PRESS IEEE T COMP,5,4,0,0,0,0,0,0,0,0,0,1
5553, ,IN PRESS IEEE T MED,5,3,0,0,0,1,0,0,0,0,0,1
5554, ,IN PRESS IETF,5,3,1,1,0,0,0,0,0,0,0,0
5555, ,IN PRESS INT J HIGH,5,0,0,1,0,0,0,0,0,0,0,4
5556, ,IN PRESS INTERNET DR,5,0,3,0,0,0,2,0,0,0,0,0
5557, ,IN PRESS J ARTIFICIA,5,1,2,1,0,0,0,0,0,0,0,1
5558, ,IN PRESS J COMBINATO,5,3,0,0,0,0,0,0,0,0,0,2
5559, ,IN PRESS J COMPUTATI,5,2,1,1,0,0,0,0,0,0,0,1
5560, ,IN PRESS KNOWLEDGE E,5,1,3,0,0,0,0,0,0,0,0,1
5561, ,IN PRESS NEURAL NETW,5,3,1,0,0,0,0,0,0,0,0,1
5562, ,IN PRESS P 27 INT C,5,5,0,0,0,0,0,0,0,0,0,0
5563, ,IN PRESS P IJCAI 05,5,1,0,0,0,0,0,0,0,0,0,4
5564, ,IN PRESS P INT WORKS,5,4,1,0,0,0,0,0,0,0,0,0
5565, ,IN PRESS PATTERN ANA,5,2,1,0,0,0,0,0,0,0,0,2
5566, ,IN PRESS PHYS REV E,5,2,1,1,0,0,0,0,0,0,0,1
5567, ,IN PRESS THEORY PRAC,5,2,3,0,0,0,0,0,0,0,0,0
5568, ,INEX 2004 WORKSH PRE,5,0,5,0,0,0,0,0,0,0,0,0
5569, ,INF ARCH SPEC REL 1,5,0,1,0,0,0,3,0,0,0,0,1
5570, ,INFOCOM 2003,5,0,0,5,0,0,0,0,0,0,0,0
5571, ,INFOCOM 2004,5,0,3,0,0,0,0,0,0,0,0,2
5572, ,INFOCOM 99,5,0,0,0,0,0,0,5,0,0,0,0
5573, ,INFORM MODELING RELA,5,0,0,1,0,4,0,0,0,0,0,0
5574, ,INFORMATIK BER,5,0,1,1,0,0,3,0,0,0,0,0
5575, ,INT C ARCH SUPP PROG,5,0,1,0,1,0,1,0,0,0,1,1
5576, ,INT C AUD VID BAS BI,5,0,0,3,0,0,0,0,0,2,0,0
5577, ,INT C AUT SOFTW ENG,5,0,1,1,1,0,2,0,0,0,0,0
5578, ,INT C COMP AID DES N,5,0,0,2,0,1,1,0,0,0,0,1
5579, ,INT C COMP COMM CONT,5,0,3,2,0,0,0,0,0,0,0,0
5580, ,INT C COMP COMM IEEE,5,0,0,5,0,0,0,0,0,0,0,0
5581, ,INT C COMP COMM NETW,5,0,2,2,0,1,0,0,0,0,0,0
5582, ,INT C COMP CONSTR,5,0,1,0,2,0,1,0,0,0,0,1
5583, ,INT C COMP DES,5,0,0,0,0,0,0,1,0,0,1,3
5584, ,INT C COMP VIS VANC,5,0,0,0,0,5,0,0,0,0,0,0
5585, ,INT C CONC MOD,5,1,0,0,0,2,1,0,0,1,0,0
5586, ,INT C DAT THEOR,5,0,0,1,0,0,0,2,0,1,0,1
5587, ,INT C DAT THEOR ICDT,5,1,0,2,0,2,0,0,0,0,0,0
5588, ,INT C HIGH PERF COMP,5,0,1,1,1,0,0,0,0,0,0,2
5589, ,INT C INF KNOWL MAN,5,0,0,0,1,0,2,0,1,0,0,1
5590, ,INT C KNOWL DISC DAT,5,0,0,0,0,1,1,1,0,1,0,1
5591, ,INT C MACH LEARN CYB,5,0,1,2,2,0,0,0,0,0,0,0
5592, ,INT C MACHINE LEARNI,5,0,0,1,0,1,2,0,0,0,1,0
5593, ,INT C MULT COMP SYST,5,0,0,0,0,0,0,1,1,1,1,1
5594, ,INT C PAR DISTR SYST,5,1,2,0,0,0,0,0,0,1,0,1
5595, ,INT C QUAL CONTR ART,5,0,0,0,0,4,0,0,0,1,0,0
5596, ,INT C ROB AUT,5,1,1,0,0,3,0,0,0,0,0,0
5597, ,INT C SERIES,5,1,2,0,0,0,0,0,0,0,0,2
5598, ,INT C SOFTW ENG RES,5,0,1,1,3,0,0,0,0,0,0,0
5599, ,INT CONGR SER,5,0,1,3,1,0,0,0,0,0,0,0
5600, ,INT J APPL MATH COMP,5,0,1,1,0,1,1,1,0,0,0,0
5601, ,INT J BIOELECTROMAGN,5,0,1,2,1,0,1,0,0,0,0,0
5602,0.630,INT J CARDIOVAS IMAG,5,0,0,3,2,0,0,0,0,0,0,0
5603, ,INT J INFORMATION TH,5,0,0,3,0,0,0,1,0,0,0,1
5604, ,INT J PARALLEL DISTR,5,0,0,0,3,0,0,2,0,0,0,0
5605, ,INT J PARALLEL PROCE,5,0,0,0,0,1,3,0,0,0,0,1
5606,1.192,INT J QUANTUM CHEM,5,0,0,1,0,0,1,0,1,1,0,1
5607,1.048,INT J ROBUST NONLIN,5,0,0,0,0,1,2,0,1,0,0,1
5608,0.338,INT J ROCK MECH MIN,5,0,0,1,0,0,1,2,0,1,0,0
5609, ,INT J SPEECH TECHNOL,5,0,1,1,2,0,1,0,0,0,0,0
5610, ,INT JOINT C NEURAL N,5,1,0,0,1,0,1,2,0,0,0,0
5611, ,INT WORKSH DAT INT L,5,2,3,0,0,0,0,0,0,0,0,0
5612, ,INT WORKSH SOFTW VER,5,0,4,1,0,0,0,0,0,0,0,0
5613, ,INTEGRATION VLSI J,5,0,1,0,0,0,0,0,0,0,0,4
5614, ,INTELLIGENT INFORM,5,0,1,0,0,0,1,1,0,0,1,1
5615, ,INTELLIGENT USER INT,5,0,0,2,0,0,0,0,1,0,0,2
5616, ,INTELLIGENT VIRTUAL,5,0,0,4,1,0,0,0,0,0,0,0
5617,1.024,INTERFACE FREE BOUND,5,1,1,1,0,0,0,2,0,0,0,0
5618, ,INTERNET PROTOCOL J,5,0,0,1,0,1,1,2,0,0,0,0
5619, ,INTERNETWORKING RES,5,0,0,0,0,0,0,0,0,0,0,5
5620, ,INTERVAL METHODS SYS,5,0,0,0,0,0,0,0,0,0,0,5
5621, ,INTRO DIGITAL IMAGE,5,0,0,0,0,0,0,0,0,0,2,3
5622, ,INTRO FORMAL LANGUAG,5,0,0,0,0,0,0,0,0,0,0,5
5623, ,INTRO IMPLICIT SURFA,5,0,0,0,0,0,0,0,0,5,0,0
5624, ,INTRO NUMER ANAL,5,0,0,0,0,0,0,0,0,0,0,5
5625, ,INTRO PROBABILITY MO,5,0,0,1,0,0,1,0,0,1,0,2
5626, ,INTRO VLSI SYSTEMS,5,0,0,0,0,0,0,0,0,0,0,5
5627, ,INVERSION CONTROL CO,5,0,5,0,0,0,0,0,0,0,0,0
5628, ,IPSN,5,0,2,3,0,0,0,0,0,0,0,0
5629, ,IPTPS 03,5,0,0,5,0,0,0,0,0,0,0,0
5630, ,IPTPS 2003,5,0,0,0,0,0,0,0,0,0,0,5
5631, ,ISPD,5,0,0,1,2,0,2,0,0,0,0,0
5632,1.674,ISPRS J PHOTOGRAMM,5,0,2,1,0,1,1,0,0,0,0,0
5633, ,J APPL LOGIC,5,0,1,4,0,0,0,0,0,0,0,0
5634,1.702,J APPL METEOROL,5,0,0,0,0,0,1,0,0,0,0,4
5635, ,J APPL SOC PSYCHOL,5,0,0,0,0,0,0,1,0,1,0,3
5636, ,J ARTIFICAL INTELLIG,5,1,0,0,1,0,0,1,0,0,2,0
5637, ,J BASIC ENG-T ASME,5,0,0,0,0,0,0,0,0,0,0,5
5638,0.481,J BIOL SYST,5,0,0,0,0,0,0,0,3,0,0,2
5639,6.527,J BONE MINER RES,5,0,2,0,1,0,0,1,0,0,0,1
5640,1.875,J CHEMOMETR,5,0,0,2,0,0,2,0,0,0,0,1
5641, ,J COGNITIVE SYSTEMS,5,0,3,0,0,1,0,1,0,0,0,0
5642, ,J COMBIN MATH COMBIN,5,0,0,0,1,0,0,0,0,0,1,3
5643, ,J COMBIN THEORY SER,5,0,0,0,0,0,4,0,0,0,0,1
5644,1.838,J COMP PHYSIOL A,5,0,0,0,1,1,0,0,0,0,0,3
5645, ,J COMPUT VISION,5,1,0,0,1,0,0,1,0,0,0,2
5646, ,J ED MULTIMEDIA HYPE,5,0,0,0,0,0,4,1,0,0,0,0
5647,2.190,J ELECTROCHEM SOC,5,0,0,0,1,0,0,1,0,1,1,1
5648,0.285,J ELECTROMAGNET WAVE,5,0,0,0,0,1,0,0,1,0,1,2
5649,1.026,J FORENSIC SCI,5,0,0,0,2,1,0,0,0,1,0,1
5650,0.806,J FUNCT ANAL,5,0,1,0,1,0,0,2,0,0,0,1
5651,5.944,J HIGH ENERGY PHYS,5,0,0,1,3,1,0,0,0,0,0,0
5652,1.076,J INTEL MAT SYST STR,5,0,0,0,0,0,1,0,2,0,0,2
5653, ,J MARKETING,5,0,0,1,1,0,0,0,0,0,1,2
5654,0.592,J MATER PROCESS TECH,5,0,1,2,1,0,0,0,0,0,1,0
5655, ,J MATH MODELLING ALG,5,1,1,2,1,0,0,0,0,0,0,0
5656, ,J MED ENG TECHNOL,5,0,0,0,2,1,0,0,0,0,0,2
5657,2.119,J OPT SOC AM B,5,0,0,0,0,3,0,0,1,0,1,0
5658,6.213,J PATHOL,5,0,1,0,1,3,0,0,0,0,0,0
5659, ,J PHYS I,5,0,0,0,0,0,0,0,0,1,0,4
5660,2.145,J PHYS-CONDENS MAT,5,0,0,0,1,0,1,0,0,0,0,3
5661,1.487,J PROTEIN CHEM,5,0,0,0,0,0,1,0,2,1,1,0
5662, ,J RES COMPUTING ED,5,0,0,0,1,1,1,0,0,0,0,2
5663,0.205,J RES PRACT INF TECH,5,1,0,2,0,1,1,0,0,0,0,0
5664, ,J RES SCI TEACH,5,1,0,1,0,0,0,0,0,0,0,3
5665, ,J SE U,5,0,0,2,1,0,0,1,0,0,0,1
5666, ,J SEL AREAS COM,5,1,1,1,0,0,1,1,0,0,0,0
5667,1.583,J SPINAL DISORD TECH,5,0,0,0,1,1,0,0,3,0,0,0
5668, ,J SUPPLY CHAIN MANAG,5,0,0,0,2,1,1,0,0,0,1,0
5669, ,J SYST ENG,5,0,0,2,0,1,0,1,0,0,0,1
5670, ,J TELECOMMUNICATIONS,5,0,2,1,2,0,0,0,0,0,0,0
5671, ,J TSINGHUA U,5,0,0,1,0,1,0,3,0,0,0,0
5672, ,J XIAN JIAOTONG U,5,1,4,0,0,0,0,0,0,0,0,0
5673, ,JAVA CARD TECHNOLOGY,5,0,0,0,0,1,4,0,0,0,0,0
5674, ,JEWELS STRINGOLOGY,5,0,0,0,5,0,0,0,0,0,0,0
5675, ,JML REFERENCE MANUAL,5,0,1,3,0,0,0,0,0,0,0,1
5676, ,KERNEL METHODS COMPU,5,0,5,0,0,0,0,0,0,0,0,0
5677, ,KNOWLEDGE ACTION LOG,5,0,0,0,0,5,0,0,0,0,0,0
5678, ,KOMMUNIKATION VERTEI,5,2,0,2,0,0,0,1,0,0,0,0
5679, ,KOREAN J SCI EMOTION,5,0,0,0,0,0,0,2,3,0,0,0
5680,0.136,KYBERNETES,5,0,0,1,2,0,1,0,0,0,0,1
5681,2.173,LANDSCAPE ECOL,5,0,0,0,0,1,0,0,0,0,1,3
5682, ,LANGUAGE SPATIAL COG,5,0,0,0,0,0,0,0,0,0,0,5
5683, ,LAPLACIAN RIEMANNIAN,5,0,0,0,2,0,0,0,0,3,0,0
5684, ,LEADING EDGE,5,0,0,0,4,0,0,0,0,0,0,1
5685, ,LECT NOTE ARTIFICIAL,5,0,3,0,0,0,1,0,1,0,0,0
5686, ,LECT NOTES PURE APPL,5,0,0,0,1,0,0,0,0,1,0,3
5687,6.612,LEUKEMIA,5,0,0,2,2,1,0,0,0,0,0,0
5688, ,LIBR QUART,5,0,0,0,0,0,0,0,0,1,0,4
5689, ,LICS 00,5,0,0,0,0,0,4,0,0,0,0,1
5690, ,LINEAR INEQUALITIES,5,0,1,0,0,0,0,0,0,0,0,4
5691, ,LINKOPING ELECT ARTI,5,0,0,0,0,2,1,0,2,0,0,0
5692, ,LNCS LNAI,5,0,4,0,0,0,1,0,0,0,0,0
5693, ,LNI P,5,2,1,2,0,0,0,0,0,0,0,0
5694, ,LOGIC BASED ARTIFICI,5,0,0,0,0,0,4,1,0,0,0,0
5695, ,LOGIC DATABASES,5,0,0,0,0,0,0,0,0,0,0,5
5696, ,LOGIC SYNTHESIS OPTI,5,0,0,0,0,0,0,0,0,0,0,5
5697, ,LOGIC SYNTHESIS VERI,5,0,0,0,0,0,0,0,0,0,4,1
5698, ,LOGICS EMERGING APPL,5,0,0,5,0,0,0,0,0,0,0,0
5699, ,LOGICS MODELS CONCUR,5,0,0,0,0,0,0,0,0,0,0,5
5700, ,LUSTRE STORAGE ARCHI,5,0,2,2,1,0,0,0,0,0,0,0
5701, ,M74244 MITRE CORP,5,0,0,0,0,0,0,0,0,0,0,5
5702, ,MAP BASED MOBILE SER,5,2,3,0,0,0,0,0,0,0,0,0
5703, ,MARKOV CHAINS GIBBS,5,0,0,0,0,1,0,4,0,0,0,0
5704, ,MAT FIZ LAPOK,5,0,0,0,0,0,0,0,0,0,0,5
5705, ,MAT LAPOK,5,0,0,0,0,0,0,0,0,0,0,5
5706, ,MATH APPL,5,0,0,0,0,0,0,1,1,1,0,2
5707, ,MATH LOGIC QUART S1,5,0,0,0,5,0,0,0,0,0,0,0
5708, ,MATH MAG,5,0,0,0,0,0,0,0,0,0,1,4
5709, ,MATH METHODS BIOMEDI,5,0,0,0,0,2,1,0,0,0,1,1
5710, ,MATH PROBLEMS IMAGE,5,0,0,0,4,0,0,0,0,0,0,1
5711, ,MATHEMATIKA,5,0,1,0,0,0,0,0,0,0,0,4
5712, ,MD5 MESSAGE DIGEST A,5,0,0,0,0,0,0,0,0,0,0,5
5713, ,MED IMAGING,5,0,0,1,0,0,1,0,1,0,0,2
5714,0.419,MED INFORM INTERNET,5,0,0,0,1,2,0,1,0,0,0,1
5715,2.831,MED SCI SPORT EXER,5,0,3,0,1,0,0,0,0,0,1,0
5716, ,MENT REPRESENTATIO,5,0,0,0,0,0,1,0,0,0,0,4
5717, ,METHODOLOGIES SOFTWA,5,0,5,0,0,0,0,0,0,0,0,0
5718, ,METIS SOFTWARE PACKA,5,0,0,0,0,0,0,0,5,0,0,0
5719, ,MFCS,5,0,1,1,0,0,0,1,1,0,1,0
5720,0.268,MICRO,5,0,0,0,0,1,2,0,0,2,0,0
5721, ,MOBISYS,5,0,3,2,0,0,0,0,0,0,0,0
5722, ,MOD OPERATING SYS,5,0,1,0,0,4,0,0,0,0,0,0
